5,0,-49,-6,0,0,0,0,0,0
14,0,-49,-6,0,0,0,0,0,0
80,0,-49,0,0,0,0,0,0,0
90,0,-49,0,0,0,0,0,0,0
98,0,-49,0,0,0,0,0,0,0
105,0,-49,0,0,0,0,0,0,0
112,0,-49,0,0,0,0,0,0,0
120,0,-49,0,0,0,0,0,0,0
128,0,-49,0,0,0,0,0,0,0
135,0,-49,0,0,0,0,0,0,0
143,0,-49,0,0,0,0,0,0,0
150,0,-49,0,0,0,0,0,0,0
158,0,-49,0,0,0,0,0,0,0
166,0,-49,0,0,0,0,0,0,0
174,0,-49,0,0,0,0,0,0,0
182,0,-49,0,0,0,0,0,0,0
190,0,-49,0,0,0,0,0,0,0
197,0,-49,0,0,0,0,0,0,0
204,0,-49,0,0,0,0,0,0,0
212,0,-49,0,0,0,0,0,0,0
220,0,-49,0,0,0,0,0,0,0
227,0,-49,0,0,0,0,0,0,0
234,0,-49,0,0,0,0,0,0,0
242,0,-49,0,0,0,0,0,0,0
250,0,-49,0,0,0,0,0,0,0
257,0,-49,0,0,0,0,0,0,0
265,0,-49,0,0,0,0,0,0,0
273,0,-49,0,0,0,0,0,0,0
280,0,-49,0,0,0,0,0,0,0
288,0,-49,0,0,0,0,0,0,0
295,0,-49,0,0,0,0,0,0,0
304,0,-49,0,0,0,0,0,0,0
311,0,-49,0,0,0,0,0,0,0
319,0,-49,0,0,0,0,0,0,0
327,0,-49,0,0,0,0,0,0,0
334,0,-49,0,0,0,0,0,0,0
342,0,-49,0,0,0,0,0,0,0
350,0,-49,0,0,0,0,0,0,0
358,0,-49,0,0,0,0,0,0,0
365,0,-49,0,0,0,0,0,0,0
372,0,-49,0,0,0,0,0,0,0
381,0,-49,0,0,0,0,0,0,0
390,0,-49,0,0,0,0,0,0,0
397,0,-49,0,0,0,0,0,0,0
404,0,-49,0,0,0,0,0,0,0
414,0,-49,0,0,0,0,0,0,0
421,0,-49,0,0,0,0,0,0,0
429,0,-49,0,0,0,0,0,0,0
437,0,-49,0,0,0,0,0,0,0
445,0,-49,0,0,0,0,0,0,0
452,0,-49,0,0,0,0,0,0,0
460,0,-49,0,0,0,0,0,0,0
468,0,-49,0,0,0,0,0,0,0
476,0,-49,0,0,0,0,0,0,0
485,0,-49,0,0,0,0,0,0,0
492,0,-49,0,0,0,0,0,0,0
500,0,-49,0,0,0,0,0,0,0
507,0,-49,0,0,0,0,0,0,0
516,0,-49,0,0,0,0,0,0,0
524,0,-49,0,0,0,0,0,0,0
532,0,-49,0,0,0,0,0,0,0
539,0,-49,0,0,0,0,0,0,0
547,0,-49,0,0,0,0,0,0,0
554,0,-49,0,0,0,0,0,0,0
562,0,-49,0,0,0,0,0,0,0
570,0,-49,0,0,0,0,0,0,0
577,0,-49,0,0,0,0,0,0,0
586,0,-49,0,0,0,0,0,0,0
594,0,-49,0,0,0,0,0,0,0
602,0,-49,0,0,0,0,0,0,0
609,0,-49,0,0,0,0,0,0,0
617,0,-49,0,0,0,0,0,0,0
624,0,-49,0,0,0,0,0,0,0
632,0,-49,0,0,0,0,0,0,0
640,0,-49,0,0,0,0,0,0,0
647,0,-49,0,0,0,0,0,0,0
655,0,-49,0,0,0,0,0,0,0
663,0,-49,0,0,0,0,0,0,0
670,0,-49,0,0,0,0,0,0,0
678,0,-49,0,0,0,0,0,0,0
685,0,-49,0,0,0,0,0,0,0
694,0,-49,0,0,0,0,0,0,0
701,0,-49,0,0,0,0,0,0,0
709,0,-49,0,0,0,0,0,0,0
717,0,-49,0,0,0,0,0,0,0
724,0,-49,0,0,0,0,0,0,0
733,0,-49,0,0,0,0,0,0,0
741,0,-49,0,0,0,0,0,0,0
748,0,-49,0,0,0,0,0,0,0
757,0,-49,0,0,0,0,0,0,0
764,0,-49,0,0,0,0,0,0,0
772,0,-49,0,0,0,0,0,0,0
780,0,-49,0,0,0,0,0,0,0
787,0,-49,0,0,0,0,0,0,0
795,0,-49,0,0,0,0,0,0,0
802,0,-49,0,0,0,0,0,0,0
810,0,-49,0,0,0,0,0,0,0
817,0,-49,0,0,0,0,0,0,0
824,0,-49,0,0,0,0,0,0,0
832,0,-49,0,0,0,0,0,0,0
840,0,-49,0,0,0,0,0,0,0
850,7,-49,0,3,2468,-48,56,1,0
858,16,-48,5,3,2669,-47,128,1,0
868,25,-46,39,3,2483,-46,200,0,0
877,34,-44,27,3,2735,-44,272,0,0
885,43,-40,289,3,1865,-41,344,-1,0
895,52,-38,327,3,2564,-37,416,1,-9415
904,62,-34,357,3,2717,-33,496,1,97
912,70,-30,369,3,2876,-29,560,1,8070
921,79,-26,387,3,3245,-24,600,2,16922
929,87,-24,425,3,3941,-19,568,5,32648
938,95,-18,467,3,3341,-14,504,4,76613
948,105,-12,547,3,2277,-10,424,2,116577
957,114,-8,580,3,1669,-7,352,1,133119
965,123,-4,548,3,1252,-4,280,0,142256
974,132,0,473,3,661,-2,208,-2,142256
984,142,2,375,3,707,0,128,-2,122330
993,150,4,290,3,164,0,64,-4,106190
1002,159,4,290,3,-2042,0,0,-4,71058
1010,0,3,74,0,0,0,0,0,0
1018,0,3,74,0,0,0,0,0,0
1027,0,3,74,0,0,0,0,0,0
1035,0,3,74,0,0,0,0,0,0
1044,0,3,74,0,0,0,0,0,0
1052,0,3,74,0,0,0,0,0,0
1059,0,3,13,0,0,0,0,0,0
1067,0,3,13,0,0,0,0,0,0
1075,0,3,13,0,0,0,0,0,0
1083,0,3,13,0,0,0,0,0,0
1091,0,3,13,0,0,0,0,0,0
1098,0,3,13,0,0,0,0,0,0
1106,0,3,0,0,0,0,0,0,0
1114,0,3,0,0,0,0,0,0,0
1123,0,3,0,0,0,0,0,0,0
1130,0,3,0,0,0,0,0,0,0
1138,0,3,0,0,0,0,0,0,0
1145,0,3,0,0,0,0,0,0,0
1153,0,3,0,0,0,0,0,0,0
1161,0,3,-6,0,0,0,0,0,0
1168,0,3,-6,0,0,0,0,0,0
1176,0,3,-6,0,0,0,0,0,0
1184,0,3,-6,0,0,0,0,0,0
1192,0,3,-6,0,0,0,0,0,0
1200,0,3,-6,0,0,0,0,0,0
1207,0,3,0,0,0,0,0,0,0
1215,0,3,0,0,0,0,0,0,0
1222,0,3,0,0,0,0,0,0,0
1230,0,3,0,0,0,0,0,0,0
1238,0,3,0,0,0,0,0,0,0
1246,0,3,0,0,0,0,0,0,0
1255,0,3,0,0,0,0,0,0,0
1264,0,3,0,0,0,0,0,0,0
1272,0,3,0,0,0,0,0,0,0
1280,0,3,0,0,0,0,0,0,0
1289,0,3,0,0,0,0,0,0,0
1353,0,3,0,0,0,0,0,0,0
1362,0,3,0,0,0,0,0,0,0
1369,0,3,0,0,0,0,0,0,0
1377,0,3,0,0,0,0,0,0,0
1385,0,3,0,0,0,0,0,0,0
1393,0,3,0,0,0,0,0,0,0
1400,0,3,0,0,0,0,0,0,0
1408,0,3,0,0,0,0,0,0,0
